preprocess,model,depth,horizon_ms,accuracy,f1_macro,f1_weighted,mcc,precision,recall,training_time,inference_time_ms,n_samples,f1_class_0,f1_class_1,f1_class_2
wavelet,catboost,10,500,0.7503751875937968,0.5031758562444483,0.7461258786083653,0.5098951913377073,0.5009034020800281,0.5078182020609375,0.38538694381713867,0.0075648700433590815,1999,0.7606879606879607,0.0,0.7488396080453842
wavelet,catboost,10,1000,0.6191191191191191,0.41226240396136776,0.612223409345839,0.26131049208339313,0.4209069752371614,0.4195132459804703,0.38263392448425293,0.007884877102749724,1998,0.5848535102266446,0.0,0.6519337016574586
wavelet,catboost,10,5000,0.5517587939698493,0.305622230683066,0.4698469669608118,0.09958777563562238,0.38507836060458017,0.3543233235842831,0.38158106803894043,0.007650600605873607,1990,0.6837060702875399,0.0,0.23316062176165803
wavelet,catboost,10,10000,0.5454545454545454,0.2799566309596353,0.44746828895115726,0.010760211805110243,0.338444231086284,0.33534439416792355,0.38103795051574707,0.007894544890432646,1980,0.6901068597035505,0.0,0.14976303317535544
wavelet,catboost,20,100,0.851,0.5834343665772482,0.8265819705778465,0.7215047275443531,0.5669233634080998,0.6011351351351352,0.3909029960632324,0.007770538330078125,2000,0.8829891838741396,0.0,0.8673139158576052
wavelet,catboost,20,500,0.7508754377188595,0.5035154943283763,0.7466195281748164,0.5109700779302415,0.501269030448718,0.5081821030798603,0.381378173828125,0.007561291975638699,1999,0.7610619469026548,0.0,0.7494845360824742
wavelet,catboost,20,1000,0.6266266266266266,0.41786012896199515,0.6208196618078151,0.27402494170669534,0.4248523538379641,0.424180242921693,0.3858499526977539,0.007757553467163452,1998,0.5990180032733224,0.0,0.654562383612663
wavelet,catboost,20,5000,0.528643216080402,0.29606243084093437,0.45509705037488285,0.027981125631048816,0.3459404227550129,0.3397676385845139,0.38777709007263184,0.007612142131556219,1990,0.6613661004698229,0.0,0.22682119205298013
wavelet,catboost,20,10000,0.556060606060606,0.2878602562842067,0.4588695091709545,0.048349192218399034,0.36102735085878246,0.342329239388063,0.4307560920715332,0.007922721631599194,1980,0.6978664831383344,0.0,0.1657142857142857
wavelet,catboost,40,100,0.8525,0.5844512923662116,0.8280286403321374,0.7242843936702466,0.5679144749161602,0.6021351351351352,0.3913888931274414,0.0076225996017456055,2000,0.884634266077565,0.0,0.8687196110210696
wavelet,catboost,40,500,0.751375687843922,0.5037990951670128,0.7471262347205859,0.5108432478633245,0.5011826460704715,0.50820203344728,0.384768009185791,0.007659450300101222,1999,0.7626953125,0.0,0.7487019730010385
wavelet,catboost,40,1000,0.6316316316316316,0.4211771363203671,0.6257299871349556,0.2841835798327247,0.4281912892248263,0.4275801680322772,0.401731014251709,0.00763965679241253,1998,0.6033824331696672,0.0,0.660148975791434
wavelet,catboost,40,5000,0.5507537688442211,0.313504277390979,0.4806217333878097,0.09238604033504277,0.37726673950858186,0.3545914903555009,0.3841409683227539,0.0076593466140517045,1990,0.6772677990603542,0.0,0.2632450331125828
wavelet,catboost,40,10000,0.5616161616161616,0.30067864788603527,0.47603183317347636,0.0690479497823581,0.3700356590737512,0.347410759175465,0.4050290584564209,0.00798280793006974,1980,0.6978041129313349,0.0,0.20423183072677092
ma,logistic,5,100,0.7485,0.5140043075413961,0.7252136135367686,0.5280229791788372,0.4984043235614856,0.5306294777612103,2.497136116027832,0.00011301040649414062,2000,0.7872549019607843,0.0,0.754758020663404
ma,logistic,5,500,0.71935967983992,0.4823702081283372,0.7127619249104583,0.44572755209194714,0.47943028358190815,0.4861131434521431,1.7139027118682861,0.00015707717292484132,1999,0.7456836210919272,0.0,0.7014270032930845
ma,logistic,5,1000,0.6376376376376376,0.42558644934483864,0.6358285130768352,0.27751076980178024,0.4246634701906324,0.4266254294557587,1.412156105041504,0.00015023473027470828,1998,0.6567593480345159,0.0,0.62
ma,logistic,5,5000,0.5608040201005026,0.35730810419987535,0.5409462903006713,0.1081878444081368,0.37164675665796515,0.366586354909789,2.0676448345184326,0.00011202078967837232,1990,0.645240032546786,0.0,0.42668428005284015
ma,logistic,5,10000,0.5227272727272727,0.3247961761296947,0.5004435070202307,0.0028827752793566122,0.33304248354233495,0.3341786195969115,1.2793469429016113,0.00017026458123717647,1980,0.6238019169329073,0.0,0.3505866114561767
ma,logistic,10,100,0.7515,0.5165663947964271,0.7283715678996721,0.5371839719944819,0.5017409641508509,0.5342764665236207,1.9491379261016846,0.00014352798461914062,2000,0.782475802343352,0.0,0.767223382045929
ma,logistic,10,500,0.6983491745872936,0.4694285449162308,0.6924250919333076,0.41204971476799984,0.46759091543361936,0.47503299311079633,1.3398308753967285,0.000133104119198271,1999,0.7023445463812437,0.0,0.7059410883674488
ma,logistic,10,1000,0.6156156156156156,0.4114313624782218,0.6139883062614867,0.23716440465405217,0.41116725268831783,0.4131287551516957,1.2718651294708252,0.00024271440935564473,1998,0.6151515151515151,0.0,0.6191425722831505
ma,logistic,10,5000,0.535678391959799,0.3004502818323738,0.46303644198801286,0.040546613377252703,0.35123490606952906,0.342693948120514,1.1618480682373047,0.00016126201380437343,1990,0.6676279740447008,0.0,0.2337228714524207
ma,logistic,10,10000,0.5515151515151515,0.35977991181722885,0.5461403340320337,0.08424860732164163,0.3609635296027069,0.36108528099354076,1.3751640319824219,0.0001656888711332071,1980,0.6161178509532063,0.0,0.46322188449848023
ma,logistic,20,100,0.679,0.466340472732581,0.657969699020033,0.3962097785351387,0.45217057562180335,0.4815358645185535,1.1732900142669678,0.00017249584197998047,2000,0.7143561914158856,0.0,0.6846652267818575
ma,logistic,20,500,0.6518259129564783,0.4376990044995092,0.6465380447479676,0.31391776796017856,0.43404393930282437,0.44148362624988974,1.8875198364257812,0.0004042023834793373,1999,0.672463768115942,0.0,0.6406332453825857
ma,logistic,20,1000,0.6011011011011012,0.4013385020528986,0.5995545835971368,0.20507865854305798,0.4003471828443903,0.40233945507295726,3.2383599281311035,0.00015572384671048002,1998,0.6179883945841392,0.0,0.5860271115745568
ma,logistic,20,5000,0.5296482412060302,0.23594474173253024,0.3745073125518329,-0.00436610199955418,0.32495680264442944,0.3330565372951982,1.4368648529052734,0.0002010383797650361,1990,0.6908850726552179,0.0,0.01694915254237288
ma,logistic,20,10000,0.5454545454545454,0.23940024241265065,0.39573516370713485,-0.051162645607274536,0.25483021077283374,0.3292185435974246,1.4835140705108643,0.000157019104620423,1980,0.7049556941253692,0.0,0.013245033112582781
ma,logistic,40,100,0.667,0.45801696365046246,0.6463015996354654,0.37313910446760123,0.44410606977374756,0.4728746923906851,2.174394130706787,0.0001289844512939453,2000,0.7030481809242871,0.0,0.6710027100271003
ma,logistic,40,500,0.6418209104552276,0.4314415552716082,0.6365490489221798,0.2988585696301817,0.4290713017272412,0.43622963551044625,1.453639030456543,0.0017684003363376024,1999,0.64851235501765,0.0,0.6458123107971746
ma,logistic,40,1000,0.6016016016016016,0.3986963239204262,0.5966235397824534,0.20440404363653572,0.4013711736793426,0.4009372953213263,2.132730007171631,0.0001590650480192106,1998,0.6429215509467989,0.0,0.5531674208144797
ma,logistic,40,5000,0.5276381909547738,0.23219152378235017,0.3692217039393402,-0.03379351166689201,0.2597741826761038,0.33157233784933565,1.5132570266723633,0.00016533549706540515,1990,0.6901779828609097,0.0,0.006396588486140725
ma,logistic,40,10000,0.5555555555555556,0.2456037404713101,0.4047849541595774,0.03766356022330315,0.40060731373547886,0.3356830072497686,1.2318239212036133,0.0001783322806310172,1980,0.7122302158273381,0.0,0.024581005586592177
ma,xgboost,5,100,0.804,0.5576908654486448,0.7797295015382473,0.6340240379748814,0.8688584667087588,0.5728923965509486,0.28583598136901855,0.00037348270416259766,2000,0.8381046396841066,0.01639344262295082,0.8185745140388769
ma,xgboost,5,500,0.7488744372186094,0.5034049087611329,0.742678009528637,0.5102352126307501,0.5006484355238275,0.5090362206413204,0.08475589752197266,0.0003616233776067722,1999,0.7558022199798183,0.0,0.7544125063035805
ma,xgboost,5,1000,0.6706706706706707,0.44820899180457213,0.6688457612452656,0.3476834070917853,0.4483436720759397,0.4502044126653095,0.0944361686706543,0.0003757658186140242,1998,0.669379450661241,0.0,0.6752475247524753
ma,xgboost,5,5000,0.5733668341708543,0.33480165127572686,0.5125128697654973,0.14673625513820113,0.4011156183269417,0.36867255165041346,0.08708477020263672,0.0003935703680143883,1990,0.6909355660720786,0.0,0.313469387755102
ma,xgboost,5,10000,0.6015151515151516,0.3706132640030237,0.5696614588530315,0.17554869567552403,0.4016837807001741,0.38324717515593415,0.07942891120910645,0.0003646118472320865,1980,0.6992366412213741,0.0,0.41260315078769694
ma,xgboost,10,100,0.801,0.5504627556351694,0.7763044894760412,0.628213666145717,0.5338259560228487,0.5682585827544823,0.0889883041381836,0.0003745555877685547,2000,0.8364532019704434,0.0,0.814935064935065
ma,xgboost,10,500,0.7413706853426714,0.4982770583794422,0.7354044926114757,0.4927263682687227,0.49449964158567306,0.5031979534758221,0.08666610717773438,0.0003813027500688821,1999,0.7537091988130564,0.0,0.7411219763252702
ma,xgboost,10,1000,0.6566566566566566,0.4386732794365705,0.65439056624819,0.3219161264229036,0.44004180506415946,0.4412286986396922,0.09231305122375488,0.00038877263799443973,1998,0.6487046632124353,0.0,0.6673151750972762
ma,xgboost,10,5000,0.5326633165829145,0.2784644460913204,0.432933004565787,0.02710619502733784,0.3487933634992458,0.3384513329842704,0.0825490951538086,0.00038793937644766803,1990,0.6766342141863699,0.0,0.15875912408759124
ma,xgboost,10,10000,0.556060606060606,0.31931492909109765,0.4993140655336178,0.05736618045314811,0.3577834410308179,0.3477995860246929,0.0805051326751709,0.00035088471692017837,1980,0.6800291545189504,0.0,0.27791563275434245
ma,xgboost,20,100,0.803,0.5516806000224524,0.7780366288810542,0.6319052210115634,0.5348824786324786,0.5696424458425767,0.08796906471252441,0.00035953521728515625,2000,0.8385826771653543,0.0,0.8164591229020033
